event_link,fight_conclusion_link,fighter_1_details_link,fighter_1_name,fighter_2_details_link,fighter_2_name,fighter_1_knowdowns,fighter_2_knowdowns,fighter_1_strikes,fighter_2_strikes,fighter_1_takedows,fighter_2_takedows,fighter_1_submissions,fighter_2_submissions,weight_class,methods
http://ufcstats.com/event-details/75e0d3cc2262b732,http://ufcstats.com/fight-details/59d44b6888885500,http://ufcstats.com/fighter-details/2b6fc1c02736833d,Umar Nurmagomedov,http://ufcstats.com/fighter-details/7be14eaed4c74856,Brian Kelleher,0,0,18,1,1,0,1,0,Featherweight,"['SUB', 'Rear Naked Choke']"
http://ufcstats.com/event-details/75e0d3cc2262b732,http://ufcstats.com/fight-details/c420c376cc1d149c,http://ufcstats.com/fighter-details/c96d9178c9ed9e62,Tim Elliott,http://ufcstats.com/fighter-details/f00ac08ab056af5d,Tagir Ulanbekov,1,0,79,90,3,2,0,1,Flyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/75e0d3cc2262b732,http://ufcstats.com/fight-details/36d9337a27b71ba9,http://ufcstats.com/fighter-details/5b86d491d63890c5,Ludovit Klein,http://ufcstats.com/fighter-details/207773daeb4afa7b,Devonte Smith,0,0,60,53,0,0,0,0,Lightweight,"['S-DEC', '']"
http://ufcstats.com/event-details/75e0d3cc2262b732,http://ufcstats.com/fight-details/d5323490163dde0e,http://ufcstats.com/fighter-details/e4277e87a789d687,Dustin Jacoby,http://ufcstats.com/fighter-details/0d65c432720accb9,Michal Oleksiejczuk,0,0,89,69,1,1,0,0,Light Heavyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/f6a7b02c42e9fc5b,http://ufcstats.com/fight-details/2f4d42e0b9696f71,http://ufcstats.com/fighter-details/275aca31f61ba28c,Islam Makhachev,http://ufcstats.com/fighter-details/887961364be5ceb3,King Green,0,0,14,9,1,0,0,0,Catch Weight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/f6a7b02c42e9fc5b,http://ufcstats.com/fight-details/01468f766dd7385c,http://ufcstats.com/fighter-details/4dcfb28c011c11b2,Wellington Turman,http://ufcstats.com/fighter-details/67f272324a030d00,Misha Cirkunov,0,0,15,30,0,1,2,1,Middleweight,"['SUB', 'Armbar']"
http://ufcstats.com/event-details/f6a7b02c42e9fc5b,http://ufcstats.com/fight-details/c4eb14c3de579842,http://ufcstats.com/fighter-details/b1e5bcaad32a3cac,Priscila Cachoeira,http://ufcstats.com/fighter-details/a20f234df70f2182,Ji Yeon Kim,0,0,102,170,1,0,0,0,Women's Flyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/f6a7b02c42e9fc5b,http://ufcstats.com/fight-details/8515f07911765f89,http://ufcstats.com/fighter-details/eae48ff31db420c2,Arman Tsarukyan,http://ufcstats.com/fighter-details/58bbef3770bb2dfc,Joel Alvarez,0,0,36,7,2,0,0,0,Lightweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/f6a7b02c42e9fc5b,http://ufcstats.com/fight-details/84d633d4a9fbf331,http://ufcstats.com/fighter-details/369ea36e450ae62a,Armen Petrosyan,http://ufcstats.com/fighter-details/d1c65d2cf2925ddd,Gregory Rodrigues,0,0,127,61,0,2,0,2,Middleweight,"['S-DEC', '']"
http://ufcstats.com/event-details/f6a7b02c42e9fc5b,http://ufcstats.com/fight-details/61a20ff34b6948ba,http://ufcstats.com/fighter-details/e4a47b07044ddd72,Ignacio Bahamondes,http://ufcstats.com/fighter-details/a13d755965a4ec9f,Rongzhu,0,0,126,48,0,1,2,0,Lightweight,"['SUB', 'Guillotine Choke']"
http://ufcstats.com/event-details/f6a7b02c42e9fc5b,http://ufcstats.com/fight-details/f087a10a6f2bcc99,http://ufcstats.com/fighter-details/68d35296f566792b,Josiane Nunes,http://ufcstats.com/fighter-details/3eb4dc9a7d4ac906,Ramona Pascual,2,0,98,52,0,3,0,0,Women's Featherweight,"['U-DEC', '']"
http://ufcstats.com/event-details/f6a7b02c42e9fc5b,http://ufcstats.com/fight-details/cb1f27818d46af0e,http://ufcstats.com/fighter-details/809bd1a871491508,Terrance McKinney,http://ufcstats.com/fighter-details/1e4f273069fb9e85,Fares Ziam,0,0,3,1,0,0,1,0,Lightweight,"['SUB', 'Rear Naked Choke']"
http://ufcstats.com/event-details/f6a7b02c42e9fc5b,http://ufcstats.com/fight-details/901e62b7af57f559,http://ufcstats.com/fighter-details/f2477cf43c4975cc,Jonathan Martinez,http://ufcstats.com/fighter-details/80daefbed11ce998,Alejandro Perez,0,1,74,52,0,0,0,0,Featherweight,"['U-DEC', '']"
http://ufcstats.com/event-details/f6a7b02c42e9fc5b,http://ufcstats.com/fight-details/c5d5fcf290cc029e,http://ufcstats.com/fighter-details/3d074044a33825e7,Ramiz Brahimaj,http://ufcstats.com/fighter-details/ce175eaafe867d1f,Micheal Gillmore,0,0,0,0,1,0,3,0,Welterweight,"['SUB', 'Rear Naked Choke']"
http://ufcstats.com/event-details/f6a7b02c42e9fc5b,http://ufcstats.com/fight-details/181ceedcacc01d48,http://ufcstats.com/fighter-details/798e48f9e7f6ba22,Carlos Hernandez,http://ufcstats.com/fighter-details/dc7927cd622676a7,Victor Altamirano,0,0,84,79,2,1,0,0,Flyweight,"['S-DEC', '']"
http://ufcstats.com/event-details/77940e45bc86208e,http://ufcstats.com/fight-details/f7865e5a6d009a87,http://ufcstats.com/fighter-details/5444c5a201d3ee5a,Jamahal Hill,http://ufcstats.com/fighter-details/c21f26bbde777573,Johnny Walker,1,0,6,12,0,0,0,0,Light Heavyweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/77940e45bc86208e,http://ufcstats.com/fight-details/99fd8396cbe1df03,http://ufcstats.com/fighter-details/d6c0cdd7e467c440,Kyle Daukaus,http://ufcstats.com/fighter-details/830f60497fab345a,Jamie Pickett,0,0,6,5,3,0,2,0,Catch Weight,"['SUB', ""D'Arce Choke""]"
http://ufcstats.com/event-details/77940e45bc86208e,http://ufcstats.com/fight-details/93026443e5140415,http://ufcstats.com/fighter-details/ac40f7e3cbecdda4,Parker Porter,http://ufcstats.com/fighter-details/c9a94278df042f46,Alan Baudot,0,0,43,55,2,0,0,0,Heavyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/77940e45bc86208e,http://ufcstats.com/fight-details/958799d957945a3a,http://ufcstats.com/fighter-details/d1941565abf50b16,Jim Miller,http://ufcstats.com/fighter-details/37f560436d745c18,Nikolas Motta,1,0,48,21,0,0,0,0,Lightweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/77940e45bc86208e,http://ufcstats.com/fight-details/04e2d50c24a88dbd,http://ufcstats.com/fighter-details/b9437600497350f3,Joaquin Buckley,http://ufcstats.com/fighter-details/eae431e70064e046,Abdul Razak Alhassan,0,0,51,46,5,3,0,0,Middleweight,"['S-DEC', '']"
http://ufcstats.com/event-details/77940e45bc86208e,http://ufcstats.com/fight-details/25da52bc590ef664,http://ufcstats.com/fighter-details/ffe9703408fb5964,David Onama,http://ufcstats.com/fighter-details/436f970c9ea9169c,Gabriel Benitez,1,0,36,46,0,0,0,0,Featherweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/77940e45bc86208e,http://ufcstats.com/fight-details/e36a5d4d53b97d4e,http://ufcstats.com/fighter-details/5e6294b37bbef029,Stephanie Egger,http://ufcstats.com/fighter-details/6c8072b61c276e67,Jessica-Rose Clark,0,0,5,2,2,1,1,0,Women's Bantamweight,"['SUB', 'Armbar']"
http://ufcstats.com/event-details/77940e45bc86208e,http://ufcstats.com/fight-details/2d8db91f91f68069,http://ufcstats.com/fighter-details/4bd6b4800070b069,Chas Skelly,http://ufcstats.com/fighter-details/ef1182eb28c17d4e,Mark Striegl,1,0,14,8,1,0,0,0,Featherweight,"['KO/TKO', 'Knee']"
http://ufcstats.com/event-details/77940e45bc86208e,http://ufcstats.com/fight-details/33cc40fc1da409d3,http://ufcstats.com/fighter-details/5dd180c8b3196786,Gloria de Paula,http://ufcstats.com/fighter-details/d7e40dca3ae125be,Diana Belbita,0,0,88,87,1,0,0,0,Women's Strawweight,"['U-DEC', '']"
http://ufcstats.com/event-details/77940e45bc86208e,http://ufcstats.com/fight-details/ea63f56779100678,http://ufcstats.com/fighter-details/c7c39e2fb70248b3,Chad Anheliger,http://ufcstats.com/fighter-details/8c39367b53eadf8a,Jesse Strader,2,0,67,64,0,4,2,0,Bantamweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/77940e45bc86208e,http://ufcstats.com/fight-details/528c208293bdef13,http://ufcstats.com/fighter-details/87c0b1c696ddfb43,Jonathan Pearce,http://ufcstats.com/fighter-details/5ec591b78349ba7e,Christian Rodriguez,0,0,18,26,6,2,2,3,Featherweight,"['U-DEC', '']"
http://ufcstats.com/event-details/77940e45bc86208e,http://ufcstats.com/fight-details/8cd583f6d10692bc,http://ufcstats.com/fighter-details/bc711b6dd95c1af6,Mario Bautista,http://ufcstats.com/fighter-details/01fed6f61ebea01f,Jay Perrin,0,0,72,42,4,2,0,0,Bantamweight,"['U-DEC', '']"
http://ufcstats.com/event-details/cbb682f5fcc44bfc,http://ufcstats.com/fight-details/ca8f73d038c4d6e7,http://ufcstats.com/fighter-details/1338e2c7480bdf9e,Israel Adesanya,http://ufcstats.com/fighter-details/e1147d3d2dabe1ce,Robert Whittaker,1,0,79,59,0,4,0,0,Middleweight,"['U-DEC', '']"
http://ufcstats.com/event-details/cbb682f5fcc44bfc,http://ufcstats.com/fight-details/bb42336d6417914c,http://ufcstats.com/fighter-details/c62fbc117d57b943,Tai Tuivasa,http://ufcstats.com/fighter-details/d3df1add9d9a7efb,Derrick Lewis,1,0,24,27,0,2,0,0,Heavyweight,"['KO/TKO', 'Elbow']"
http://ufcstats.com/event-details/cbb682f5fcc44bfc,http://ufcstats.com/fight-details/18a1617ee7356352,http://ufcstats.com/fighter-details/13a0275fa13c4d26,Jared Cannonier,http://ufcstats.com/fighter-details/b1a3e0aca758b322,Derek Brunson,0,1,55,43,1,3,0,1,Middleweight,"['KO/TKO', 'Elbows']"
http://ufcstats.com/event-details/cbb682f5fcc44bfc,http://ufcstats.com/fight-details/238832b58a66ae07,http://ufcstats.com/fighter-details/b6452706b373eea1,Renato Moicano,http://ufcstats.com/fighter-details/262a7d06203657e6,Alexander Hernandez,0,0,33,37,2,0,1,0,Lightweight,"['SUB', 'Rear Naked Choke']"
http://ufcstats.com/event-details/cbb682f5fcc44bfc,http://ufcstats.com/fight-details/388adad23aaa9d39,http://ufcstats.com/fighter-details/887961364be5ceb3,King Green,http://ufcstats.com/fighter-details/b7b84ccd221be298,Nasrat Haqparast,0,0,188,76,0,0,0,0,Lightweight,"['U-DEC', '']"
http://ufcstats.com/event-details/cbb682f5fcc44bfc,http://ufcstats.com/fight-details/81c22cfa22002ea4,http://ufcstats.com/fighter-details/3738e68d2261e60f,Andrei Arlovski,http://ufcstats.com/fighter-details/2b68d9f125d07b42,Jared Vanderaa,0,0,64,70,0,0,0,0,Heavyweight,"['S-DEC', '']"
http://ufcstats.com/event-details/cbb682f5fcc44bfc,http://ufcstats.com/fight-details/b1e048825b5bbe1c,http://ufcstats.com/fighter-details/04835018f90b118c,Casey O'Neill,http://ufcstats.com/fighter-details/4498b382c65a7faa,Roxanne Modafferi,0,0,229,120,0,2,0,0,Women's Flyweight,"['S-DEC', '']"
http://ufcstats.com/event-details/cbb682f5fcc44bfc,http://ufcstats.com/fight-details/a0ba726da4a50458,http://ufcstats.com/fighter-details/60425d07ef4b91a7,Kyler Phillips,http://ufcstats.com/fighter-details/2804ce8dadab5770,Marcelo Rojo,0,0,80,55,3,0,2,0,Bantamweight,"['SUB', 'Triangle Armbar']"
http://ufcstats.com/event-details/cbb682f5fcc44bfc,http://ufcstats.com/fight-details/3bebd99d5f94bec7,http://ufcstats.com/fighter-details/9014c02eff8b3d62,Carlos Ulberg,http://ufcstats.com/fighter-details/78a68f1dade6aaf7,Fabio Cherant,0,0,66,13,2,0,0,0,Light Heavyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/cbb682f5fcc44bfc,http://ufcstats.com/fight-details/19e742ccaa09cf08,http://ufcstats.com/fighter-details/e7e01e266a9d4342,Ronnie Lawrence,http://ufcstats.com/fighter-details/c0386644627a7ee5,Mana Martinez,3,2,46,39,6,0,0,1,Bantamweight,"['U-DEC', '']"
http://ufcstats.com/event-details/cbb682f5fcc44bfc,http://ufcstats.com/fight-details/c16bda7548181613,http://ufcstats.com/fighter-details/d4270315cbcf2569,Jacob Malkoun,http://ufcstats.com/fighter-details/009c4420727149ea,AJ Dobson,0,0,80,52,6,0,0,0,Middleweight,"['U-DEC', '']"
http://ufcstats.com/event-details/cbb682f5fcc44bfc,http://ufcstats.com/fight-details/821bef3a3394dd96,http://ufcstats.com/fighter-details/3a314d9fa7c6825d,Douglas Silva de Andrade,http://ufcstats.com/fighter-details/2f6a993c7f547c13,Sergey Morozov,3,1,37,32,0,1,2,0,Bantamweight,"['SUB', 'Rear Naked Choke']"
http://ufcstats.com/event-details/cbb682f5fcc44bfc,http://ufcstats.com/fight-details/507080ccded73591,http://ufcstats.com/fighter-details/d66a46de8d705353,Jeremiah Wells,http://ufcstats.com/fighter-details/9edf2c9082cc2cd8,Blood Diamond,0,0,15,1,1,0,1,0,Welterweight,"['SUB', 'Rear Naked Choke']"
http://ufcstats.com/event-details/cbb682f5fcc44bfc,http://ufcstats.com/fight-details/6708f3a32861038a,http://ufcstats.com/fighter-details/950d0ef5c17157c5,Maxim Grishin,http://ufcstats.com/fighter-details/5da33b8fbfa5ee95,William Knight,0,0,69,21,0,3,0,0,Heavyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/883922e5cd6d8473,http://ufcstats.com/fight-details/4b67a1875390e7ad,http://ufcstats.com/fighter-details/0d8011111be000b2,Sean Strickland,http://ufcstats.com/fighter-details/0a1942069c9ad6b6,Jack Hermansson,0,0,153,137,0,0,0,0,Middleweight,"['S-DEC', '']"
http://ufcstats.com/event-details/883922e5cd6d8473,http://ufcstats.com/fight-details/ace166f26c2ac2e8,http://ufcstats.com/fighter-details/12585614e0ed2626,Nick Maximov,http://ufcstats.com/fighter-details/64facb6cc564262d,Punahele Soriano,0,0,29,45,11,0,1,0,Middleweight,"['S-DEC', '']"
http://ufcstats.com/event-details/883922e5cd6d8473,http://ufcstats.com/fight-details/6b4c2cc27855506a,http://ufcstats.com/fighter-details/01afe0916a40c7c5,Shavkat Rakhmonov,http://ufcstats.com/fighter-details/a53d30163304aa6e,Carlston Harris,1,0,13,10,1,0,0,0,Welterweight,"['KO/TKO', 'Kick']"
http://ufcstats.com/event-details/883922e5cd6d8473,http://ufcstats.com/fight-details/0730c4e6fb247fa1,http://ufcstats.com/fighter-details/2f181c0467965b98,Brendan Allen,http://ufcstats.com/fighter-details/d156513a19acf856,Sam Alvey,1,0,36,24,0,0,1,0,Light Heavyweight,"['SUB', 'Rear Naked Choke']"
http://ufcstats.com/event-details/883922e5cd6d8473,http://ufcstats.com/fight-details/0489b42ac0ab6d4b,http://ufcstats.com/fighter-details/f626118b6da0e020,Bryan Battle,http://ufcstats.com/fighter-details/147e70aa6cc48cfc,Tresean Gore,0,0,112,57,1,2,0,1,Middleweight,"['U-DEC', '']"
http://ufcstats.com/event-details/883922e5cd6d8473,http://ufcstats.com/fight-details/208c5dc52ccfd47a,http://ufcstats.com/fighter-details/902ec2cc48c8ae8a,Julian Erosa,http://ufcstats.com/fighter-details/b93c06d09d1c4ac0,Steven Peterson,0,0,155,148,3,0,0,2,Featherweight,"['S-DEC', '']"
http://ufcstats.com/event-details/883922e5cd6d8473,http://ufcstats.com/fight-details/c816a969cb001168,http://ufcstats.com/fighter-details/5fa2974cbd18e05c,John Castaneda,http://ufcstats.com/fighter-details/46e0d677f91bacc0,Miles Johns,1,0,58,34,0,0,1,0,Bantamweight,"['SUB', 'Arm Triangle']"
http://ufcstats.com/event-details/883922e5cd6d8473,http://ufcstats.com/fight-details/84ebbad426d25713,http://ufcstats.com/fighter-details/2c9d00968f818270,Hakeem Dawodu,http://ufcstats.com/fighter-details/5bf31a46becc1204,Michael Trizano,0,0,141,70,0,1,0,0,Featherweight,"['U-DEC', '']"
http://ufcstats.com/event-details/883922e5cd6d8473,http://ufcstats.com/fight-details/f9ab966e63968c15,http://ufcstats.com/fighter-details/c68c68efaa5ca6ef,Chidi Njokuani,http://ufcstats.com/fighter-details/8e9eb3fc86db0f7d,Marc-Andre Barriault,1,0,11,2,0,0,0,0,Middleweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/883922e5cd6d8473,http://ufcstats.com/fight-details/673ed36fa5c12d5f,http://ufcstats.com/fighter-details/4c2d90e335e6df19,Alexis Davis,http://ufcstats.com/fighter-details/a78a87d8c2bbb1cb,Julija Stoliarenko,0,0,85,56,1,0,0,3,Women's Bantamweight,"['U-DEC', '']"
http://ufcstats.com/event-details/883922e5cd6d8473,http://ufcstats.com/fight-details/e82f15afac3dac93,http://ufcstats.com/fighter-details/41e83a89929d1327,Jailton Almeida,http://ufcstats.com/fighter-details/687c15b2eddfaa63,Danilo Marques,0,0,30,0,2,0,0,0,Light Heavyweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/883922e5cd6d8473,http://ufcstats.com/fight-details/342779192b116314,http://ufcstats.com/fighter-details/8e382b585a92affe,Phil Rowe,http://ufcstats.com/fighter-details/5f3805dda9661cba,Jason Witt,1,0,8,8,0,4,0,0,Welterweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/883922e5cd6d8473,http://ufcstats.com/fight-details/1765fc442ea03873,http://ufcstats.com/fighter-details/dee294e9717012c2,Malcolm Gordon,http://ufcstats.com/fighter-details/2526be54e6a0e62a,Denys Bondar,0,0,3,4,1,1,1,0,Flyweight,"['KO/TKO', '']"
http://ufcstats.com/event-details/335ad945324c3a2e,http://ufcstats.com/fight-details/e786542667fdecf0,http://ufcstats.com/fighter-details/8d03ce87ca14e778,Francis Ngannou,http://ufcstats.com/fighter-details/787bb1f087ccff8a,Ciryl Gane,0,0,43,63,4,1,0,3,Heavyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/335ad945324c3a2e,http://ufcstats.com/fight-details/cddd3d4febe097f8,http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,Deiveson Figueiredo,http://ufcstats.com/fighter-details/792be9a24df82ed6,Brandon Moreno,3,0,86,105,2,1,0,0,Flyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/335ad945324c3a2e,http://ufcstats.com/fight-details/5ba543efdce072f5,http://ufcstats.com/fighter-details/595db60957de51d3,Michel Pereira,http://ufcstats.com/fighter-details/33efaf2d0941cfcf,Andre Fialho,0,0,107,45,1,0,0,0,Welterweight,"['U-DEC', '']"
http://ufcstats.com/event-details/335ad945324c3a2e,http://ufcstats.com/fight-details/80f65ee9b6f8d63b,http://ufcstats.com/fighter-details/0fd5f4b838e890cc,Said Nurmagomedov,http://ufcstats.com/fighter-details/bf7ad5628363eec9,Cody Stamann,0,0,7,1,0,0,1,0,Bantamweight,"['SUB', 'Guillotine Choke']"
http://ufcstats.com/event-details/335ad945324c3a2e,http://ufcstats.com/fight-details/453283e947919ff7,http://ufcstats.com/fighter-details/c32aeb1a59e6272d,Michael Morales,http://ufcstats.com/fighter-details/b27a1fcb56a3035a,Trevin Giles,1,0,26,8,0,1,0,1,Welterweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/335ad945324c3a2e,http://ufcstats.com/fight-details/44a55ba1de2b30e2,http://ufcstats.com/fighter-details/eb8d8c2a95cfccb8,Victor Henry,http://ufcstats.com/fighter-details/b9f28e7045fdfce7,Raoni Barcelos,0,0,181,134,0,1,0,0,Bantamweight,"['U-DEC', '']"
http://ufcstats.com/event-details/335ad945324c3a2e,http://ufcstats.com/fight-details/0669231ebe3dd560,http://ufcstats.com/fighter-details/6b453bc35a823c3f,Jack Della Maddalena,http://ufcstats.com/fighter-details/776d4262c4da38bf,Pete Rodriguez,1,0,43,25,0,0,0,0,Welterweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/335ad945324c3a2e,http://ufcstats.com/fight-details/9687021e5c4d092a,http://ufcstats.com/fighter-details/601964f9654f911a,Tony Gravely,http://ufcstats.com/fighter-details/72ea1984c52019b5,Saimon Oliveira,0,0,46,35,11,0,0,4,Bantamweight,"['U-DEC', '']"
http://ufcstats.com/event-details/335ad945324c3a2e,http://ufcstats.com/fight-details/5da7168ac2ff0e1d,http://ufcstats.com/fighter-details/dccb63727f2f5f74,Matt Frevola,http://ufcstats.com/fighter-details/cda1099995b46cc2,Genaro Valdez,4,0,60,10,0,0,0,0,Lightweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/335ad945324c3a2e,http://ufcstats.com/fight-details/4047c2e259529179,http://ufcstats.com/fighter-details/2c483cf443f38ece,Vanessa Demopoulos,http://ufcstats.com/fighter-details/b4880ef2f838d4e1,Silvana Gomez Juarez,0,1,4,10,0,0,2,0,Women's Strawweight,"['SUB', 'Armbar']"
http://ufcstats.com/event-details/335ad945324c3a2e,http://ufcstats.com/fight-details/0a0beb5aa9810de4,http://ufcstats.com/fighter-details/a9e260472d321361,Jasmine Jasudavicius,http://ufcstats.com/fighter-details/4100c7a09497ad41,Kay Hansen,0,0,50,44,2,1,0,0,Women's Flyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/f5585e675af7afd4,http://ufcstats.com/fight-details/9dfcf675cf2c1575,http://ufcstats.com/fighter-details/751de04455cfaac0,Calvin Kattar,http://ufcstats.com/fighter-details/9560ff14eb3129f7,Giga Chikadze,1,0,144,128,2,0,1,0,Featherweight,"['U-DEC', '']"
http://ufcstats.com/event-details/f5585e675af7afd4,http://ufcstats.com/fight-details/3bcbb0e039f4f5d8,http://ufcstats.com/fighter-details/92fa1401b7927da3,Jake Collier,http://ufcstats.com/fighter-details/01b352b6a9074d5c,Chase Sherman,0,0,20,10,1,0,1,0,Heavyweight,"['SUB', 'Rear Naked Choke']"
http://ufcstats.com/event-details/f5585e675af7afd4,http://ufcstats.com/fight-details/8d89f3b8798f444d,http://ufcstats.com/fighter-details/6e15f63b6c2e2c15,Brandon Royval,http://ufcstats.com/fighter-details/07a2bdaa0afdd831,Rogerio Bontorin,0,0,40,28,0,8,3,0,Flyweight,"['S-DEC', '']"
http://ufcstats.com/event-details/f5585e675af7afd4,http://ufcstats.com/fight-details/f9a4e625dffc30d4,http://ufcstats.com/fighter-details/e872e9a9a902c045,Katlyn Cerminara,http://ufcstats.com/fighter-details/8e1f36476ef02a6a,Jennifer Maia,0,0,72,52,1,0,0,0,Women's Flyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/f5585e675af7afd4,http://ufcstats.com/fight-details/b5b5156c713c5d47,http://ufcstats.com/fighter-details/19c591115a58982c,Viacheslav Borshchev,http://ufcstats.com/fighter-details/3033c1c080672475,Dakota Bush,1,0,16,11,0,2,0,0,Lightweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/f5585e675af7afd4,http://ufcstats.com/fight-details/8693027377658e61,http://ufcstats.com/fighter-details/9abc648e76c4493a,Bill Algeo,http://ufcstats.com/fighter-details/791c8437b341fba5,Joanderson Brito,0,0,59,40,2,2,0,0,Featherweight,"['U-DEC', '']"
http://ufcstats.com/event-details/f5585e675af7afd4,http://ufcstats.com/fight-details/e8517ed0b49abc37,http://ufcstats.com/fighter-details/830f60497fab345a,Jamie Pickett,http://ufcstats.com/fighter-details/8d20d76af3f213ce,Joseph Holmes,0,0,50,51,2,0,0,0,Middleweight,"['U-DEC', '']"
http://ufcstats.com/event-details/f5585e675af7afd4,http://ufcstats.com/fight-details/3738135e4c9d8273,http://ufcstats.com/fighter-details/523fa774700d7d3f,Court McGee,http://ufcstats.com/fighter-details/3d074044a33825e7,Ramiz Brahimaj,1,0,54,32,5,1,1,1,Welterweight,"['U-DEC', '']"
http://ufcstats.com/event-details/f5585e675af7afd4,http://ufcstats.com/fight-details/7c2a02b5ea169b54,http://ufcstats.com/fighter-details/7be14eaed4c74856,Brian Kelleher,http://ufcstats.com/fighter-details/35b3772629e27a49,Kevin Croom,1,0,38,60,6,0,0,0,Featherweight,"['U-DEC', '']"
http://ufcstats.com/event-details/f5585e675af7afd4,http://ufcstats.com/fight-details/3a8c0158d910546d,http://ufcstats.com/fighter-details/d31cbcdd7d69536d,TJ Brown,http://ufcstats.com/fighter-details/40093d1d2d78394e,Charles Rosa,0,0,58,46,6,0,3,1,Lightweight,"['U-DEC', '']"
http://ufcstats.com/event-details/2a470ad41c22c25a,http://ufcstats.com/fight-details/4b7ec02b39fc6f70,http://ufcstats.com/fighter-details/d3df1add9d9a7efb,Derrick Lewis,http://ufcstats.com/fighter-details/d0aaedcf7ccd0b45,Chris Daukaus,1,0,14,10,0,0,0,0,Heavyweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/2a470ad41c22c25a,http://ufcstats.com/fight-details/8b3b38167060b1d7,http://ufcstats.com/fighter-details/b1b0729d27936f2f,Belal Muhammad,http://ufcstats.com/fighter-details/4a28cb716c19157a,Stephen Thompson,0,0,58,19,7,0,1,0,Welterweight,"['U-DEC', '']"
http://ufcstats.com/event-details/2a470ad41c22c25a,http://ufcstats.com/fight-details/2e200563dd7c4922,http://ufcstats.com/fighter-details/3df5493bb279226f,Amanda Lemos,http://ufcstats.com/fighter-details/f0feeb2192937424,Angela Hill,1,0,50,48,0,1,0,0,Women's Strawweight,"['S-DEC', '']"
http://ufcstats.com/event-details/2a470ad41c22c25a,http://ufcstats.com/fight-details/a43dcd04788d95c7,http://ufcstats.com/fighter-details/5987b2458f4b5290,Ricky Simon,http://ufcstats.com/fighter-details/2f13e4020cea5b38,Raphael Assuncao,1,0,18,7,2,0,0,0,Bantamweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/2a470ad41c22c25a,http://ufcstats.com/fight-details/730f14ccff80f3b0,http://ufcstats.com/fighter-details/72db2a14ffa73ece,Mateusz Gamrot,http://ufcstats.com/fighter-details/f53d4f21d1b5f2dc,Diego Ferreira,0,0,25,36,4,0,0,0,Lightweight,"['KO/TKO', 'Knee']"
http://ufcstats.com/event-details/2a470ad41c22c25a,http://ufcstats.com/fight-details/2a5484a6d5e7a2da,http://ufcstats.com/fighter-details/d247691a6c0e9034,Cub Swanson,http://ufcstats.com/fighter-details/92a9aa9c93192871,Darren Elkins,1,0,18,2,0,0,0,0,Featherweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/2a470ad41c22c25a,http://ufcstats.com/fight-details/bdaca0a96d44438a,http://ufcstats.com/fighter-details/6ac9bc2953c47345,Gerald Meerschaert,http://ufcstats.com/fighter-details/71505842fb6455c3,Dustin Stoltzfus,0,0,11,12,1,4,3,1,Middleweight,"['SUB', 'Rear Naked Choke']"
http://ufcstats.com/event-details/2a470ad41c22c25a,http://ufcstats.com/fight-details/fc0927c657c51622,http://ufcstats.com/fighter-details/e13abac8089a801a,Justin Tafa,http://ufcstats.com/fighter-details/f703250471acaf96,Harry Hunsucker,1,0,5,5,0,0,0,1,Heavyweight,"['KO/TKO', 'Kick']"
http://ufcstats.com/event-details/2a470ad41c22c25a,http://ufcstats.com/fight-details/dd552b389152636a,http://ufcstats.com/fighter-details/a4a80dd7336ffd59,Melissa Gatto,http://ufcstats.com/fighter-details/4234f0097c83fa62,Sijara Eubanks,1,0,17,14,0,1,0,0,Women's Flyweight,"['KO/TKO', 'Kick']"
